Gene	DMSO	osi	EntrezID	Symbol	HumanGene	Control	Treatment	Diff
TBX6	-0.456716253443526	-0.576110699740837	6911	TBX6	TBX6	-0.456716253443526	-0.576110699740837	-0.119394446297311
TBX15	0.0730721763085399	-0.290151795631248	6913	TBX15	TBX15	0.0730721763085399	-0.290151795631248	-0.363223971939788
TBXA2R	-0.270953168044077	-0.0704803776379119	6915	TBXA2R	TBXA2R	-0.270953168044077	-0.0704803776379119	0.200472790406165
TBXAS1	0.0019430303030303	0.462754535357275	6916	TBXAS1	TBXAS1	0.0019430303030303	0.462754535357275	0.460811505054245
TCEA1	-0.275955922865014	-0.286995557201037	6917	TCEA1	TCEA1	-0.275955922865014	-0.286995557201037	-0.0110396343360229
TCEA2	-0.217818181818182	-0.0310403554239171	6919	TCEA2	TCEA2	-0.217818181818182	-0.0310403554239171	0.186777826394265
TCEA3	0.0367691460055096	0.0404035542391707	6920	TCEA3	TCEA3	0.0367691460055096	0.0404035542391707	0.00363440823366103
TCEB1	-0.697123966942149	-1.05877452795261	6921	TCEB1	TCEB1	-0.697123966942149	-1.05877452795261	-0.361650561010461
TCEB2	-1.3500826446281	-1.45112921140318	6923	TCEB2	TCEB2	-1.3500826446281	-1.45112921140318	-0.101046566775085
TCEB3	-0.220209366391185	-0.124648278415402	6924	TCEB3	TCEB3	-0.220209366391185	-0.124648278415402	0.0955610879757829
TCF4	-0.488077134986226	-0.697121436504998	6925	TCF4	TCF4	-0.488077134986226	-0.697121436504998	-0.209044301518772
TBX3	-0.230964187327824	-0.353359866716031	6926	TBX3	TBX3	-0.230964187327824	-0.353359866716031	-0.122395679388207
HNF1A	-0.137002754820937	-0.309801925212884	6927	HNF1A	HNF1A	-0.137002754820937	-0.309801925212884	-0.172799170391948
HNF1B	0.293090909090909	0.0856081081081081	6928	HNF1B	HNF1B	0.293090909090909	0.0856081081081081	-0.207482800982801
TCF3	0.0271768595041322	0.195177711958534	6929	TCF3	TCF3	0.0271768595041322	0.195177711958534	0.168000852454402
TCF7	-0.605895316804408	-0.30142539800074	6932	TCF7	TCF7	-0.605895316804408	-0.30142539800074	0.304469918803667
TCF7L2	-0.34668870523416	-0.126055164753795	6934	TCF7L2	TCF7L2	-0.34668870523416	-0.126055164753795	0.220633540480365
ZEB1	0.0284892561983471	0.253582006664198	6935	ZEB1	ZEB1	0.0284892561983471	0.253582006664198	0.225092750465851
GCFC2	-0.0981608815426997	-0.566660496112551	6936	GCFC2	GCFC2	-0.0981608815426997	-0.566660496112551	-0.468499614569851
TCF12	0.262898071625344	0.166854868567197	6938	TCF12	TCF12	0.262898071625344	0.166854868567197	-0.096043203058147
TCF15	-0.295349862258953	-0.328813402443539	6939	TCF15	TCF15	-0.295349862258953	-0.328813402443539	-0.0334635401845862
ZNF354A	0.0349090909090909	-0.200999629766753	6940	ZNF354A	ZNF354A	0.0349090909090909	-0.200999629766753	-0.235908720675844
TCF19	0.0320561983471074	-0.104970381340244	6941	TCF19	TCF19	0.0320561983471074	-0.104970381340244	-0.137026579687352
TCF20	-0.231867768595041	0.260283228433913	6942	TCF20	TCF20	-0.231867768595041	0.260283228433913	0.492150997028955
TCF21	0.0676143250688705	0.0117326915957053	6943	TCF21	TCF21	0.0676143250688705	0.0117326915957053	-0.0558816334731652
VPS72	-1.84165289256198	-1.69909292854498	6944	VPS72	VPS72	-1.84165289256198	-1.69909292854498	0.142559964017
MLX	-0.117796143250689	-0.300944094779711	6945	MLX	MLX	-0.117796143250689	-0.300944094779711	-0.183147951529022
TCN1	-0.0902633608815427	-0.498306182895224	6947	TCN1	TCN1	-0.0902633608815427	-0.498306182895224	-0.408042822013681
TCN2	-0.626258953168044	-0.993613476490189	6948	TCN2	TCN2	-0.626258953168044	-0.993613476490189	-0.367354523322145
TCOF1	-0.189520661157025	-0.348185857089967	6949	TCOF1	TCOF1	-0.189520661157025	-0.348185857089967	-0.158665195932942
TCP1	-2.0604958677686	-1.57997038134024	6950	TCP1	TCP1	-2.0604958677686	-1.57997038134024	0.480525486428351
TCP10	0.100837465564738	-0.0580812661977046	6953	TCP10	TCP10	0.100837465564738	-0.0580812661977046	-0.158918731762443
TCP11	-0.0273498622589532	-0.0469900037023325	6954	TCP11	TCP11	-0.0273498622589532	-0.0469900037023325	-0.0196401414433793
TECTB	-0.314677685950413	-0.4935394298408	6975	TECTB	TECTB	-0.314677685950413	-0.4935394298408	-0.178861743890387
TCTA	-0.369619834710744	0.0305312847093669	6988	TCTA	TCTA	-0.369619834710744	0.0305312847093669	0.400151119420111
DYNLT3	-0.00997895316804408	-0.339957423176601	6990	DYNLT3	DYNLT3	-0.00997895316804408	-0.339957423176601	-0.329978470008557
TCTE3	0.0399239669421488	-0.128961495742318	6991	TCTE3	TCTE3	0.0399239669421488	-0.128961495742318	-0.168885462684466
PPP1R11	-1.17432506887052	-0.794974083672714	6992	PPP1R11	PPP1R11	-1.17432506887052	-0.794974083672714	0.37935098519781
DYNLT1	-0.333531680440771	-0.0320520177711959	6993	DYNLT1	DYNLT1	-0.333531680440771	-0.0320520177711959	0.301479662669575
TDG	-0.0905101928374656	-0.136958533876342	6996	TDG	TDG	-0.0905101928374656	-0.136958533876342	-0.0464483410388765
TDGF1	0.359779614325069	0.22922065901518	6997	TDGF1	TDGF1	0.359779614325069	0.22922065901518	-0.130558955309889
TDO2	-0.186556473829201	-0.569196593854128	6999	TDO2	TDO2	-0.186556473829201	-0.569196593854128	-0.382640120024927
PRDX2	-0.798380165289256	-1.08987412069604	7001	PRDX2	PRDX2	-0.798380165289256	-1.08987412069604	-0.291493955406782
TEAD1	-1.35151515151515	-1.17354683450574	7003	TEAD1	TEAD1	-1.35151515151515	-1.17354683450574	0.177968317009413
TEAD4	-1.10512396694215	-1.07339874120696	7004	TEAD4	TEAD4	-1.10512396694215	-1.07339874120696	0.0317252257351883
TEAD3	-0.503449035812672	-1.1815994076268	7005	TEAD3	TEAD3	-0.503449035812672	-1.1815994076268	-0.678150371814133
TEC	0.187515151515151	0.0177434283598667	100124696	TEC	TEC	0.187515151515151	0.0177434283598667	-0.169771723155285
TECTA	-0.321432506887052	-1.05766382821177	7007	TECTA	TECTA	-0.321432506887052	-1.05766382821177	-0.736231321324721
TEF	-0.793597796143251	-1.08043317289893	7008	TEF	TEF	-0.793597796143251	-1.08043317289893	-0.286835376755676
TMBIM6	-0.0808253443526171	0.0440734912995187	7009	TMBIM6	TMBIM6	-0.0808253443526171	0.0440734912995187	0.124898835652136
TEK	-0.0856793388429752	0.273759718622732	7010	TEK	TEK	-0.0856793388429752	0.273759718622732	0.359439057465707
TEP1	-0.137950413223141	-0.536301369863014	7011	TEP1	TEP1	-0.137950413223141	-0.536301369863014	-0.398350956639873
TERF1	-0.583019283746556	-0.803507960014809	7013	TERF1	TERF1	-0.583019283746556	-0.803507960014809	-0.220488676268253
TERF2	-1.26049586776859	-1.74139207700852	7014	TERF2	TERF2	-1.26049586776859	-1.74139207700852	-0.48089620923992
TERT	-0.267162534435262	-0.168530174009626	7015	TERT	TERT	-0.267162534435262	-0.168530174009626	0.0986323604256357
TESK1	-0.0386214876033058	-0.180738615327656	7016	TESK1	TESK1	-0.0386214876033058	-0.180738615327656	-0.142117127724351
TF	-0.295030303030303	-0.0147852647167716	7018	TF	TF	-0.295030303030303	-0.0147852647167716	0.280245038313531
TFAM	-0.978424242424243	-0.653998519067012	7019	TFAM	TFAM	-0.978424242424243	-0.653998519067012	0.32442572335723
TFAP2A	-0.0837212121212121	-0.168465383191411	7020	TFAP2A	TFAP2A	-0.0837212121212121	-0.168465383191411	-0.0847441710701985
TFAP2B	-0.049996694214876	-0.496501295816364	7021	TFAP2B	TFAP2B	-0.049996694214876	-0.496501295816364	-0.446504601601488
TFAP2C	-0.559195592286501	0.285209181784524	7022	TFAP2C	TFAP2C	-0.559195592286501	0.285209181784524	0.844404774071026
TFAP4	0.237707988980716	0.220038874490929	7023	TFAP4	TFAP4	0.237707988980716	0.220038874490929	-0.017669114489787
TFCP2	0.39401652892562	0.0237254720473899	7024	TFCP2	TFCP2	0.39401652892562	0.0237254720473899	-0.37029105687823
NR2F1	-0.0784253443526171	-0.686653091447612	7025	NR2F1	NR2F1	-0.0784253443526171	-0.686653091447612	-0.608227747094995
NR2F2	-0.453013774104683	-0.633358015549796	7026	NR2F2	NR2F2	-0.453013774104683	-0.633358015549796	-0.180344241445113
TFDP1	-0.974887052341598	-1.13337652721214	7027	TFDP1	TFDP1	-0.974887052341598	-1.13337652721214	-0.158489474870546
TFDP2	-0.358909090909091	-0.289948167345428	7029	TFDP2	TFDP2	-0.358909090909091	-0.289948167345428	0.0689609235636633
TFE3	0.106451790633609	0.196177341725287	7030	TFE3	TFE3	0.106451790633609	0.196177341725287	0.0897255510916781
TFF1	0.0389410468319559	-0.150231395779341	7031	TFF1	TFF1	0.0389410468319559	-0.150231395779341	-0.189172442611297
TFF2	-0.216077134986226	-0.0941780821917808	7032	TFF2	TFF2	-0.216077134986226	-0.0941780821917808	0.121899052794445
TFF3	-0.159239669421488	-0.0825111069974084	7033	TFF3	TFF3	-0.159239669421488	-0.0825111069974084	0.0767285624240792
TFPI	-0.431669421487603	-0.577064050351722	7035	TFPI	TFPI	-0.431669421487603	-0.577064050351722	-0.145394628864118
TFR2	0.088771349862259	-0.198713439466864	7036	TFR2	TFR2	0.088771349862259	-0.198713439466864	-0.287484789329123
TFRC	-1.23019283746556	-1.44733432062199	7037	TFRC	TFRC	-1.23019283746556	-1.44733432062199	-0.217141483156427
TG	0.0668264462809917	-0.674537208441318	7038	TG	TG	0.0668264462809917	-0.674537208441318	-0.74136365472231
TGFA	0.438148760330578	0.607978526471677	7039	TGFA	TGFA	0.438148760330578	0.607978526471677	0.169829766141099
TGFB1	-0.046531129476584	0.235551647537949	7040	TGFB1	TGFB1	-0.046531129476584	0.235551647537949	0.282082777014533
TGFB1I1	-0.172539944903581	-0.148278415401703	7041	TGFB1I1	TGFB1I1	-0.172539944903581	-0.148278415401703	0.0242615295018782
TGFB2	0.0122005509641873	-0.297834135505368	7042	TGFB2	TGFB2	0.0122005509641873	-0.297834135505368	-0.310034686469556
TGFB3	-0.0503537190082645	-0.468345057386153	7043	TGFB3	TGFB3	-0.0503537190082645	-0.468345057386153	-0.417991338377889
LEFTY2	-0.350060606060606	-0.891984450203628	7044	LEFTY2	LEFTY2	-0.350060606060606	-0.891984450203628	-0.541923844143022
TGFBI	0.0455570247933884	-0.125323954091077	7045	TGFBI	TGFBI	0.0455570247933884	-0.125323954091077	-0.170880978884466
TGFBR1	0.181013774104683	1.41456867826731	7046	TGFBR1	TGFBR1	0.181013774104683	1.41456867826731	1.23355490416263
TGM4	0.265002754820937	0.536255090707145	7047	TGM4	TGM4	0.265002754820937	0.536255090707145	0.271252335886209
TGFBR2	0.235603305785124	0.863837467604591	7048	TGFBR2	TGFBR2	0.235603305785124	0.863837467604591	0.628234161819467
TGFBR3	-0.0923823691460055	0.0824333580155498	7049	TGFBR3	TGFBR3	-0.0923823691460055	0.0824333580155498	0.174815727161555
TGIF1	-0.708044077134986	-0.828072935949648	7050	TGIF1	TGIF1	-0.708044077134986	-0.828072935949648	-0.120028858814662
TGM1	-0.399911845730028	-0.408635690485006	7051	TGM1	TGM1	-0.399911845730028	-0.408635690485006	-0.00872384475497795
TGM2	0.161212121212121	0.470825620140689	7052	TGM2	TGM2	0.161212121212121	0.470825620140689	0.309613498928567
TGM3	-0.191515151515152	-0.0987874861162532	7053	TGM3	TGM3	-0.191515151515152	-0.0987874861162532	0.0927276653988983
TH	-0.00602953168044077	-0.942706405035172	7054	TH	TH	-0.00602953168044077	-0.942706405035172	-0.936676873354731
THBD	-0.442269972451791	-0.102434283598667	7056	THBD	THBD	-0.442269972451791	-0.102434283598667	0.339835688853123
THBS2	-0.215537190082645	-0.105275823768974	7058	THBS2	THBS2	-0.215537190082645	-0.105275823768974	0.11026136631367
THBS3	-0.333851239669422	-0.141725286930766	7059	THBS3	THBS3	-0.333851239669422	-0.141725286930766	0.192125952738655
THBS4	-0.26166391184573	-0.262282487967419	7060	THBS4	THBS4	-0.26166391184573	-0.262282487967419	-0.000618576121689474
TCHH	0.119471074380165	0.216262495372084	7062	TCHH	TCHH	0.119471074380165	0.216262495372084	0.0967914209919191
THOP1	-0.0448363636363636	-0.366558681969641	7064	THOP1	THOP1	-0.0448363636363636	-0.366558681969641	-0.321722318333277
THPO	0.0294005509641873	-0.471140318400592	7066	THPO	THPO	0.0294005509641873	-0.471140318400592	-0.50054086936478
THRA	-0.16931129476584	-0.447436134764902	7067	THRA	THRA	-0.16931129476584	-0.447436134764902	-0.278124839999062
THRB	-0.217542699724518	0.163948537578675	7068	THRB	THRB	-0.217542699724518	0.163948537578675	0.381491237303192
THRSP	-0.343900826446281	-0.177674935209182	7069	THRSP	THRSP	-0.343900826446281	-0.177674935209182	0.166225891237099
THY1	0.0461322314049587	-0.311097741577194	7070	THY1	THY1	0.0461322314049587	-0.311097741577194	-0.357229972982152
KLF10	-0.401057851239669	-0.304951869677897	7071	KLF10	KLF10	-0.401057851239669	-0.304951869677897	0.0961059815617724
TIA1	-0.297421487603306	-0.73779155868197	7072	TIA1	TIA1	-0.297421487603306	-0.73779155868197	-0.440370071078664
TIAL1	-0.247206611570248	0.711551277304702	7073	TIAL1	TIAL1	-0.247206611570248	0.711551277304702	0.95875788887495
TIAM1	-0.0988484848484848	0.124148463532025	7074	TIAM1	TIAM1	-0.0988484848484848	0.124148463532025	0.22299694838051
TIE1	-0.180914600550964	-0.482867456497593	7075	TIE1	TIE1	-0.180914600550964	-0.482867456497593	-0.301952855946629
TIMP1	0.0539019283746556	-0.322019622362088	7076	TIMP1	TIMP1	0.0539019283746556	-0.322019622362088	-0.375921550736744
TIMP2	-0.265146005509642	-0.262800814513143	7077	TIMP2	TIMP2	-0.265146005509642	-0.262800814513143	0.0023451909964986
TIMP3	-0.567316804407713	-0.538106256941873	7078	TIMP3	TIMP3	-0.567316804407713	-0.538106256941873	0.0292105474658401
TIMP4	0.0531779614325069	-0.154183635690485	7079	TIMP4	TIMP4	0.0531779614325069	-0.154183635690485	-0.207361597122992
NKX2-1	0.250490358126722	0.151934468715291	7080	NKX2-1	NKX2-1	0.250490358126722	0.151934468715291	-0.0985558894114311
TJP1	-0.150225895316804	-0.406405035172158	7082	TJP1	TJP1	-0.150225895316804	-0.406405035172158	-0.256179139855354
TK1	-0.142479338842975	-0.385820066641984	7083	TK1	TK1	-0.142479338842975	-0.385820066641984	-0.243340727799009
TK2	-0.142060606060606	-0.033054424287301	7084	TK2	TK2	-0.142060606060606	-0.033054424287301	0.109006181773305
TKT	-1.11493112947658	-0.608663457978526	7086	TKT	TKT	-1.11493112947658	-0.608663457978526	0.506267671498058
ICAM5	-0.267460055096419	-0.211273602369493	7087	ICAM5	ICAM5	-0.267460055096419	-0.211273602369493	0.056186452726926
TLE1	0.0254920110192837	0.0147186227323214	7088	TLE1	TLE1	0.0254920110192837	0.0147186227323214	-0.0107733882869624
TLE2	-0.273366391184573	-0.825351721584598	7089	TLE2	TLE2	-0.273366391184573	-0.825351721584598	-0.551985330400025
TLE3	0.0572330578512397	-0.78448722695298	7090	TLE3	TLE3	0.0572330578512397	-0.78448722695298	-0.84172028480422
TLE4	-0.343272727272727	-1.09626064420585	7091	TLE4	TLE4	-0.343272727272727	-1.09626064420585	-0.752987916933122
TLL1	-0.0564484848484849	0.43326545723806	7092	TLL1	TLL1	-0.0564484848484849	0.43326545723806	0.489713942086545
TLL2	-0.147581267217631	-0.109218807848945	7093	TLL2	TLL2	-0.147581267217631	-0.109218807848945	0.038362459368686
TLN1	-0.158831955922865	-0.359857460199926	7094	TLN1	TLN1	-0.158831955922865	-0.359857460199926	-0.201025504277061
SEC62	-0.62502479338843	-0.507284339133654	7095	SEC62	SEC62	-0.62502479338843	-0.507284339133654	0.117740454254776
TLR1	-0.237278236914601	-0.846121806738245	7096	TLR1	TLR1	-0.237278236914601	-0.846121806738245	-0.608843569823645
TLR2	0.279195592286501	0.0314272491669752	7097	TLR2	TLR2	0.279195592286501	0.0314272491669752	-0.247768343119526
TLR3	0.33769696969697	0.483330248056276	7098	TLR3	TLR3	0.33769696969697	0.483330248056276	0.145633278359306
TLR4	0.0629322314049587	-0.222658274713069	7099	TLR4	TLR4	0.0629322314049587	-0.222658274713069	-0.285590506118028
TLR5	-0.401774104683196	-0.791891891891892	7100	TLR5	TLR5	-0.401774104683196	-0.791891891891892	-0.390117787208696
NR2E1	0.303636363636364	0.38084968530174	7101	NR2E1	NR2E1	0.303636363636364	0.38084968530174	0.0772133216653764
TSPAN7	-0.390501377410468	-0.155877452795261	7102	TSPAN7	TSPAN7	-0.390501377410468	-0.155877452795261	0.234623924615207
TSPAN8	-0.046495867768595	-0.518928174750093	7103	TSPAN8	TSPAN8	-0.046495867768595	-0.518928174750093	-0.472432306981498
TM4SF4	-0.390931129476584	-0.572306553128471	7104	TM4SF4	TM4SF4	-0.390931129476584	-0.572306553128471	-0.181375423651887
TSPAN6	0.0223812672176309	-0.525166604961125	7105	TSPAN6	TSPAN6	0.0223812672176309	-0.525166604961125	-0.547547872178756
TSPAN4	-0.209851239669421	-0.351554979637171	7106	TSPAN4	TSPAN4	-0.209851239669421	-0.351554979637171	-0.14170373996775
GPR137B	-0.0574754820936639	-0.336940022213995	7107	GPR137B	GPR137B	-0.0574754820936639	-0.336940022213995	-0.279464540120331
TM7SF2	0.0595283746556474	0.156247686042207	7108	TM7SF2	TM7SF2	0.0595283746556474	0.156247686042207	0.0967193113865592
TRAPPC10	-0.293961432506887	-0.777054794520548	7109	TRAPPC10	TRAPPC10	-0.293961432506887	-0.777054794520548	-0.483093362013661
TMF1	0.332407713498623	-0.04217697149204	7110	TMF1	TMF1	0.332407713498623	-0.04217697149204	-0.374584684990663
TMOD1	-0.642413223140496	-0.301934468715291	7111	TMOD1	TMOD1	-0.642413223140496	-0.301934468715291	0.340478754425205
TMPO	-0.32969696969697	-0.0654942613846723	7112	TMPO	TMPO	-0.32969696969697	-0.0654942613846723	0.264202708312297
TMPRSS2	-0.398997245179063	-0.171168085894113	7113	TMPRSS2	TMPRSS2	-0.398997245179063	-0.171168085894113	0.22782915928495
TMSB4X	-0.0214842975206612	0.113781932617549	7114	TMSB4X	TMSB4X	-0.0214842975206612	0.113781932617549	0.13526623013821
CLDN5	-0.243052341597796	0.00107025175860792	7122	CLDN5	CLDN5	-0.243052341597796	0.00107025175860792	0.244122593356404
CLEC3B	-0.374192837465565	-0.348306182895224	7123	CLEC3B	CLEC3B	-0.374192837465565	-0.348306182895224	0.0258866545703408
TNF	-0.10158347107438	-0.143817104776009	7124	TNF	TNF	-0.10158347107438	-0.143817104776009	-0.0422336337016287
TNNC2	-0.22332782369146	0.0783598667160311	7125	TNNC2	TNNC2	-0.22332782369146	0.0783598667160311	0.301687690407491
TNFAIP1	-0.520561983471074	-0.796593854128101	7126	TNFAIP1	TNFAIP1	-0.520561983471074	-0.796593854128101	-0.276031870657026
TNFAIP2	-0.316396694214876	-0.146177341725287	7127	TNFAIP2	TNFAIP2	-0.316396694214876	-0.146177341725287	0.170219352489589
TNFAIP3	0.0845487603305785	-0.234579785264717	7128	TNFAIP3	TNFAIP3	0.0845487603305785	-0.234579785264717	-0.319128545595295
TNFAIP6	-0.262776859504132	-0.370001851166235	7130	TNFAIP6	TNFAIP6	-0.262776859504132	-0.370001851166235	-0.107224991662103
TNFRSF1A	-0.112176308539945	0.03096908552388	7132	TNFRSF1A	TNFRSF1A	-0.112176308539945	0.03096908552388	0.143145394063825
TNFRSF1B	-0.214148760330579	-0.135736764161422	7133	TNFRSF1B	TNFRSF1B	-0.214148760330579	-0.135736764161422	0.0784119961691568
TNNC1	-0.106891460055096	0.0044071640133284	7134	TNNC1	TNNC1	-0.106891460055096	0.0044071640133284	0.111298624068425
TNNI1	0.128550964187328	0.0746436504998149	7135	TNNI1	TNNI1	0.128550964187328	0.0746436504998149	-0.053907313687513
TNNI2	-0.194347107438017	-0.734542761940022	7136	TNNI2	TNNI2	-0.194347107438017	-0.734542761940022	-0.540195654502006
TNNI3	-0.250964187327824	-0.942151055164754	7137	TNNI3	TNNI3	-0.250964187327824	-0.942151055164754	-0.69118686783693
TNNT1	0.114203856749311	-1.62162162162162	7138	TNNT1	TNNT1	0.114203856749311	-1.62162162162162	-1.73582547837093
TNNT2	-0.215063360881543	-0.494039244724176	7139	TNNT2	TNNT2	-0.215063360881543	-0.494039244724176	-0.278975883842633
TNNT3	-0.243493112947658	-0.16492965568308	7140	TNNT3	TNNT3	-0.243493112947658	-0.16492965568308	0.0785634572645781
TNP1	-0.0577487603305785	-0.462125138837468	7141	TNP1	TNP1	-0.0577487603305785	-0.462125138837468	-0.404376378506889
TNP2	0.0555019283746557	-0.323287671232877	7142	TNP2	TNP2	0.0555019283746557	-0.323287671232877	-0.378789599607532
TNR	-0.275404958677686	-0.227489818585709	7143	TNR	TNR	-0.275404958677686	-0.227489818585709	0.047915140091977
TNS1	-0.0552044077134986	-0.578989263235839	7145	TNS1	TNS1	-0.0552044077134986	-0.578989263235839	-0.52378485552234
TNXB	-0.18204958677686	-1.17252869307664	7148	TNXB	TNXB	-0.18204958677686	-1.17252869307664	-0.990479106299779
TOP1	-0.827305785123967	-0.563948537578675	7150	TOP1	TOP1	-0.827305785123967	-0.563948537578675	0.263357247545292
TOP2A	-0.857829201101928	-1.56368011847464	7153	TOP2A	TOP2A	-0.857829201101928	-1.56368011847464	-0.705850917372711
TOP2B	-0.398027548209366	0.443687523139578	7155	TOP2B	TOP2B	-0.398027548209366	0.443687523139578	0.841715071348944
